,split_group,gender,age_group,country_group,os,cnt_users,paid_users,amount_0_1d,amount_1_3d,amount_3_7d,amount_7_14d,amount_14_30d,fact_total_revenue,CR_to_paid,ARPU,ARPPU,LTV
140,0,male,35-45,United States,iPadOS,331,5,0.7789728096676738,0.0,0.0,0.0012904618040569702,0.0,260.83,0.015105740181268883,0.7880060422960724,52.166,0.6148521725014245
141,0,male,45-55,Other,Android,9358,120,0.09373477238726223,0.07515227612737764,0.0481831053643941,0.015121362928586695,0.010975101517418252,6721.13,0.012823252831801668,0.7182229108783929,56.00941666666667,0.1746478364418646
142,0,male,45-55,Other,Chrome OS,15,2,0.21933333333333332,0.0,0.05316666666666667,0.0,0.0,6.48,0.13333333333333333,0.43200000000000005,3.24,0.11772
143,0,male,45-55,Other,GNU/Linux,227,1,0.014229074889867842,0.0,0.0,0.0,0.0,3.23,0.004405286343612335,0.014229074889867842,3.23,0.00020246657222146755
144,0,male,45-55,Other,Mac,716,6,0.43928770949720675,0.4981564245810055,0.046651536312849205,0.06915203511572225,0.0,1508.09,0.008379888268156424,2.1062709497206704,251.34833333333333,2.2184250449688903
145,0,male,45-55,Other,Other,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
146,0,male,45-55,Other,Windows,2198,31,0.08773430391264786,0.024558689717925387,0.0027797998180163785,0.008377746002859742,0.010765184258416743,832.73,0.014103730664240218,0.37885805277525025,26.86225806451613,0.05084870773654086
147,0,male,45-55,Other,iOS,939,28,0.35765708200213,0.2985410010649628,0.11818423855165068,0.06324052943861251,0.04849840255591054,2484.7200000000003,0.029818956336528223,2.6461341853035147,88.74000000000001,2.34479574151007
148,0,male,45-55,Other,iPadOS,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
149,0,male,45-55,"UK, GB, CA, NZ, AU",Android,30592,657,0.2239932008368201,0.11927530073221757,0.06909363559100418,0.05340214995517035,0.03292921760591004,50158.67,0.021476202928870293,1.639600876046025,76.34500761035008,0.8176583072192145
150,0,male,45-55,"UK, GB, CA, NZ, AU",Chrome OS,182,3,0.01642857142857143,0.13997252747252747,0.02160714285714286,0.0,0.0,69.67000000000002,0.016483516483516484,0.3828021978021979,23.22333333333334,0.06814194617195993
151,0,male,45-55,"UK, GB, CA, NZ, AU",GNU/Linux,339,4,0.017640117994100295,0.02209439528023599,0.18789085545722717,0.3563969658659925,0.1592422566371681,1985.2,0.011799410029498525,5.856047197640118,496.3,4.352592526605233
152,0,male,45-55,"UK, GB, CA, NZ, AU",Mac,811,29,0.4135265104808878,0.12381011097410603,0.2712823674475956,0.20229170336445312,0.06522965474722565,3411.0600000000004,0.035758323057953144,4.2059926017262645,117.62275862068967,4.526238337961147
153,0,male,45-55,"UK, GB, CA, NZ, AU",Other,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
154,0,male,45-55,"UK, GB, CA, NZ, AU",Windows,2610,67,0.19045977011494253,0.02499425287356322,0.006664750957854406,0.029771756978653526,0.015599616858237549,1892.52,0.02567049808429119,0.725103448275862,28.246567164179105,0.19395802853745542
155,0,male,45-55,"UK, GB, CA, NZ, AU",iOS,11052,280,0.46867173362287373,0.16623688020267824,0.07730591748099892,0.04829623597538907,0.02512022710821571,20450.25,0.02533478103510677,1.8503664495114007,73.03660714285714,1.4537052337158236
